well number F383032
3.320 0.050
10.000 0.080
15.600 0.080
27.000 0.100
34.500 0.110
51.800 0.130
86.700 0.160
119.000 0.180
147.000 0.200
226.000 0.240
329.000 0.280
506.000 0.290
706.000 0.360
1000.000 0.390
1490.000 0.420
2210.000 0.460
3120.000 0.480
4350.000 0.520
