well number F507080
3.37e-002,2.56e+000
5.04e-002,3.53e+000
6.70e-002,3.68e+000
1.00e-001,3.75e+000
1.50e-001,3.87e+000
2.17e-001,3.79e+000
3.17e-001,3.76e+000
4.67e-001,3.76e+000
6.84e-001,3.74e+000
1.00e+000,3.76e+000
1.47e+000,3.75e+000
2.15e+000,3.75e+000
3.17e+000,3.78e+000
4.58e+000,3.79e+000
6.75e+000,3.85e+000
1.01e+001,3.84e+000
1.49e+001,3.90e+000
2.19e+001,3.92e+000
4.69e+001,3.94e+000
6.79e+001,3.96e+000
1.01e+002,3.99e+000
1.51e+002,4.01e+000
2.21e+002,4.02e+000
3.21e+002,4.09e+000
4.61e+002,4.12e+000
6.81e+002,4.23e+000
1.00e+003,4.21e+000
1.47e+003,4.24e+000
2.15e+003,4.29e+000
3.16e+003,4.26e+000
4.36e+003,4.35e+000
