   well number F507080
3290.000,0.260
4340.000,0.280
   well number F376037
1.900,0.010
3.300,0.020
5.570,0.020
8.550,0.020
12.300,0.020
19.000,0.030
23.600,0.030
32.200,0.040
45.700,0.040
68.100,0.040
111.000,0.050
156.000,0.060
231.000,0.080
327.000,0.130
478.000,0.150
690.000,0.160
1020.000,0.180
1480.000,0.200
3290.000,0.250
4340.000,0.270

