well number F450061
2.880 0.090
13.200 0.140
22.400 0.170
33.300 0.190
64.200 0.230
96.000 0.270
152.000 0.300
243.000 0.350
350.000 0.410
496.000 0.440
681.000 0.460
1060.000 0.510
1480.000 0.530
2200.000 0.560
3100.000 0.580
4330.000 0.610
